a,b,stake,gtype,fill,d_a,d_b,d_both,synergy,synergy_rel
lava_lamp,second_monitor,s004,zoom,naked,280.69754464237485,0,280.69754464237485,0,0
lava_lamp,toaster,s004,zoom,naked,280.69754464237485,-1615.5707142858737,-1124.6347767858751,210.2383928576237,0.11086954172636328
lava_lamp,nightstand,s004,zoom,naked,280.69754464237485,0,280.69754464237485,0,0
lava_lamp,desk_speakers,s004,zoom,naked,280.69754464237485,0,280.69754464237485,0,0
lava_lamp,bookshelf,s004,zoom,naked,280.69754464237485,0,280.69754464237485,0,0
comfort_bed,sticky_notes,s004,zoom,naked,1366.2421875,348.8002232141298,1715.0424107141262,-3.637978807091713e-12,-2.121217985260719e-15
comfort_bed,calculator,s004,zoom,naked,1366.2421875,0,1366.2421875,0,0
comfort_bed,space_heater,s004,zoom,naked,1366.2421875,5489.831250000003,6582.825000000001,-273.2484375000022,-0.03985494612782903
comfort_bed,desk_plant,s004,zoom,naked,1366.2421875,0,1366.2421875,0,0
comfort_bed,headset,s004,zoom,naked,1366.2421875,2495.6678571423763,3765.469419642377,-96.44062499999927,-0.02497226084636312
comfort_bed,nes_console,s004,zoom,naked,1366.2421875,0,1366.2421875,0,0
comfort_bed,gameboy,s004,zoom,naked,1366.2421875,1247.8339285706243,2565.85580357063,-48.22031249999418,-0.018446407204269568
comfort_bed,red_rug,s004,zoom,naked,1366.2421875,0,1366.2421875,0,0
comfort_bed,second_monitor,s004,zoom,naked,1366.2421875,0,1366.2421875,0,0
comfort_bed,toaster,s004,zoom,naked,1366.2421875,-1615.5707142858737,-358.627901785876,-109.29937500000233,-0.03665534310839574
comfort_bed,nightstand,s004,zoom,naked,1366.2421875,0,1366.2421875,0,0
comfort_bed,desk_speakers,s004,zoom,naked,1366.2421875,0,1366.2421875,0,0
comfort_bed,bookshelf,s004,zoom,naked,1366.2421875,0,1366.2421875,0,0
sticky_notes,calculator,s004,zoom,naked,348.8002232141298,0,348.8002232141298,0,0
sticky_notes,space_heater,s004,zoom,naked,348.8002232141298,5489.831250000003,5838.631473214125,-7.275957614183426e-12,-1.2461751777900882e-15
sticky_notes,desk_plant,s004,zoom,naked,348.8002232141298,0,348.8002232141298,0,0
sticky_notes,headset,s004,zoom,naked,348.8002232141298,2495.6678571423763,2983.9881696423763,139.5200892858702,0.049049623811698286
sticky_notes,nes_console,s004,zoom,naked,348.8002232141298,0,348.8002232141298,0,0
sticky_notes,gameboy,s004,zoom,naked,348.8002232141298,1247.8339285706243,1666.3941964282494,69.76004464349535,0.0436919406775284
sticky_notes,red_rug,s004,zoom,naked,348.8002232141298,0,348.8002232141298,0,0
sticky_notes,second_monitor,s004,zoom,naked,348.8002232141298,0,348.8002232141298,0,0
sticky_notes,toaster,s004,zoom,naked,348.8002232141298,-1615.5707142858737,-1088.4981696434988,178.27232142824505,0.09075288074416685
sticky_notes,nightstand,s004,zoom,naked,348.8002232141298,0,348.8002232141298,0,0
sticky_notes,desk_speakers,s004,zoom,naked,348.8002232141298,0,348.8002232141298,0,0
sticky_notes,bookshelf,s004,zoom,naked,348.8002232141298,0,348.8002232141298,0,0
calculator,space_heater,s004,zoom,naked,0,5489.831250000003,5489.831250000003,0,0
calculator,desk_plant,s004,zoom,naked,0,0,0,0,0
calculator,headset,s004,zoom,naked,0,2495.6678571423763,2495.6678571423763,0,0
calculator,nes_console,s004,zoom,naked,0,0,0,0,0
calculator,gameboy,s004,zoom,naked,0,1247.8339285706243,1247.8339285706243,0,0
calculator,red_rug,s004,zoom,naked,0,0,0,0,0
calculator,second_monitor,s004,zoom,naked,0,0,0,0,0
calculator,toaster,s004,zoom,naked,0,-1615.5707142858737,-1615.5707142858737,0,0
calculator,nightstand,s004,zoom,naked,0,0,0,0,0
calculator,desk_speakers,s004,zoom,naked,0,0,0,0,0
calculator,bookshelf,s004,zoom,naked,0,0,0,0,0
space_heater,desk_plant,s004,zoom,naked,5489.831250000003,0,5489.831250000003,0,0
space_heater,headset,s004,zoom,naked,5489.831250000003,2495.6678571423763,7597.981607142374,-387.5175000000054,-0.0485276492803565
space_heater,nes_console,s004,zoom,naked,5489.831250000003,0,5489.831250000003,0,0
space_heater,gameboy,s004,zoom,naked,5489.831250000003,1247.8339285706243,6543.906428570626,-193.75875000000087,-0.028757551000939786
space_heater,red_rug,s004,zoom,naked,5489.831250000003,0,5489.831250000003,0,0
space_heater,second_monitor,s004,zoom,naked,5489.831250000003,0,5489.831250000003,0,0
space_heater,toaster,s004,zoom,naked,5489.831250000003,-1615.5707142858737,4339.992535714126,465.73199999999633,0.06554618617509902
space_heater,nightstand,s004,zoom,naked,5489.831250000003,0,5489.831250000003,0,0
space_heater,desk_speakers,s004,zoom,naked,5489.831250000003,0,5489.831250000003,0,0
space_heater,bookshelf,s004,zoom,naked,5489.831250000003,0,5489.831250000003,0,0
desk_plant,headset,s004,zoom,naked,0,2495.6678571423763,2495.6678571423763,0,0
desk_plant,nes_console,s004,zoom,naked,0,0,0,0,0
desk_plant,gameboy,s004,zoom,naked,0,1247.8339285706243,1247.8339285706243,0,0
desk_plant,red_rug,s004,zoom,naked,0,0,0,0,0
desk_plant,second_monitor,s004,zoom,naked,0,0,0,0,0
desk_plant,toaster,s004,zoom,naked,0,-1615.5707142858737,-1615.5707142858737,0,0
desk_plant,nightstand,s004,zoom,naked,0,0,0,0,0
desk_plant,desk_speakers,s004,zoom,naked,0,0,0,0,0
desk_plant,bookshelf,s004,zoom,naked,0,0,0,0,0
headset,nes_console,s004,zoom,naked,2495.6678571423763,0,2495.6678571423763,0,0
headset,gameboy,s004,zoom,naked,2495.6678571423763,1247.8339285706243,3743.5017857141247,1.1241354513913393e-9,3.002898130519343e-13
headset,red_rug,s004,zoom,naked,2495.6678571423763,0,2495.6678571423763,0,0
headset,second_monitor,s004,zoom,naked,2495.6678571423763,0,2495.6678571423763,0,0
headset,toaster,s004,zoom,naked,2495.6678571423763,-1615.5707142858737,1329.7088571423774,449.61171428587477,0.10936162095056406
headset,nightstand,s004,zoom,naked,2495.6678571423763,0,2495.6678571423763,0,0
headset,desk_speakers,s004,zoom,naked,2495.6678571423763,0,2495.6678571423763,0,0
headset,bookshelf,s004,zoom,naked,2495.6678571423763,0,2495.6678571423763,0,0
nes_console,gameboy,s004,zoom,naked,0,1247.8339285706243,1247.8339285706243,0,0
nes_console,red_rug,s004,zoom,naked,0,0,0,0,0
nes_console,second_monitor,s004,zoom,naked,0,0,0,0,0
nes_console,toaster,s004,zoom,naked,0,-1615.5707142858737,-1615.5707142858737,0,0
nes_console,nightstand,s004,zoom,naked,0,0,0,0,0
nes_console,desk_speakers,s004,zoom,naked,0,0,0,0,0
nes_console,bookshelf,s004,zoom,naked,0,0,0,0,0
gameboy,red_rug,s004,zoom,naked,1247.8339285706243,0,1247.8339285706243,0,0
gameboy,second_monitor,s004,zoom,naked,1247.8339285706243,0,1247.8339285706243,0,0
gameboy,toaster,s004,zoom,naked,1247.8339285706243,-1615.5707142858737,-142.93092857174634,224.8058571435031,0.07850998555315587
gameboy,nightstand,s004,zoom,naked,1247.8339285706243,0,1247.8339285706243,0,0
gameboy,desk_speakers,s004,zoom,naked,1247.8339285706243,0,1247.8339285706243,0,0
gameboy,bookshelf,s004,zoom,naked,1247.8339285706243,0,1247.8339285706243,0,0
red_rug,second_monitor,s004,zoom,naked,0,0,0,0,0
red_rug,toaster,s004,zoom,naked,0,-1615.5707142858737,-1615.5707142858737,0,0
red_rug,nightstand,s004,zoom,naked,0,0,0,0,0
red_rug,desk_speakers,s004,zoom,naked,0,0,0,0,0
red_rug,bookshelf,s004,zoom,naked,0,0,0,0,0
second_monitor,toaster,s004,zoom,naked,0,-1615.5707142858737,-1615.5707142858737,0,0
second_monitor,nightstand,s004,zoom,naked,0,0,0,0,0
second_monitor,desk_speakers,s004,zoom,naked,0,0,0,0,0
second_monitor,bookshelf,s004,zoom,naked,0,0,0,0,0
toaster,nightstand,s004,zoom,naked,-1615.5707142858737,0,-1615.5707142858737,0,0
toaster,desk_speakers,s004,zoom,naked,-1615.5707142858737,0,-1615.5707142858737,0,0
toaster,bookshelf,s004,zoom,naked,-1615.5707142858737,0,-1615.5707142858737,0,0
nightstand,desk_speakers,s004,zoom,naked,0,0,0,0,0
nightstand,bookshelf,s004,zoom,naked,0,0,0,0,0
desk_speakers,bookshelf,s004,zoom,naked,0,0,0,0,0
wall_hanger,mirror,s004,zoom,capped,1643.002028397561,0,1643.002028397561,0,0
wall_hanger,corkboard,s004,zoom,capped,1643.002028397561,2017.9122718053368,3825.214503042598,164.30020283970043,0.04487955449560632
wall_hanger,stack_of_books,s004,zoom,capped,1643.002028397561,470.65162271805,2113.65365111561,-9.094947017729282e-13,-4.302950491878773e-16
wall_hanger,throw_pillow,s004,zoom,capped,1643.002028397561,120.93749999999909,1763.939528397561,9.094947017729282e-13,5.156042410360593e-16
wall_hanger,lava_lamp,s004,zoom,capped,1643.002028397561,738.0673174442245,2381.0693458417863,9.094947017729282e-13,3.8196901042014476e-16
wall_hanger,comfort_bed,s004,zoom,capped,1643.002028397561,428.6249999999991,2071.627028397561,9.094947017729282e-13,4.3902434622917544e-16
wall_hanger,sticky_notes,s004,zoom,capped,1643.002028397561,3405.093179513173,5458.845715010548,410.75050709981406,0.08136742477759493
wall_hanger,calculator,s004,zoom,capped,1643.002028397561,5552.726211980549,7780.905668632049,585.1774282539391,0.08132289168041039
wall_hanger,space_heater,s004,zoom,capped,1643.002028397561,1311.75,2954.752028397561,0,0
wall_hanger,desk_plant,s004,zoom,capped,1643.002028397561,0,1643.002028397561,0,0
wall_hanger,headset,s004,zoom,capped,1643.002028397561,2421.4947261663365,4261.656997971675,197.16024340777767,0.04850791015797775
wall_hanger,nes_console,s004,zoom,capped,1643.002028397561,0,1643.002028397561,0,0
wall_hanger,gameboy,s004,zoom,capped,1643.002028397561,1210.7473630832246,2952.3295131846735,98.58012170388793,0.03454407103797421
wall_hanger,red_rug,s004,zoom,capped,1643.002028397561,0,1643.002028397561,0,0
wall_hanger,second_monitor,s004,zoom,capped,1643.002028397561,0,1643.002028397561,0,0
wall_hanger,toaster,s004,zoom,capped,1643.002028397561,2481.5578600406243,4672.227231236924,547.6673427987389,0.13278200768376278
wall_hanger,nightstand,s004,zoom,capped,1643.002028397561,0,1643.002028397561,0,0
wall_hanger,desk_speakers,s004,zoom,capped,1643.002028397561,0,1643.002028397561,0,0
wall_hanger,bookshelf,s004,zoom,capped,1643.002028397561,0,1643.002028397561,0,0
mirror,corkboard,s004,zoom,capped,0,2017.9122718053368,2017.9122718053368,0,0
mirror,stack_of_books,s004,zoom,capped,0,470.65162271805,470.65162271805,0,0
mirror,throw_pillow,s004,zoom,capped,0,120.93749999999909,120.93749999999909,0,0
mirror,lava_lamp,s004,zoom,capped,0,738.0673174442245,738.0673174442245,0,0
mirror,comfort_bed,s004,zoom,capped,0,428.6249999999991,428.6249999999991,0,0
mirror,sticky_notes,s004,zoom,capped,0,3405.093179513173,3405.093179513173,0,0
mirror,calculator,s004,zoom,capped,0,5552.726211980549,5552.726211980549,0,0
mirror,space_heater,s004,zoom,capped,0,1311.75,1311.75,0,0
mirror,desk_plant,s004,zoom,capped,0,0,0,0,0
mirror,headset,s004,zoom,capped,0,2421.4947261663365,2421.4947261663365,0,0
mirror,nes_console,s004,zoom,capped,0,0,0,0,0
mirror,gameboy,s004,zoom,capped,0,1210.7473630832246,1210.7473630832246,0,0
mirror,red_rug,s004,zoom,capped,0,0,0,0,0
mirror,second_monitor,s004,zoom,capped,0,0,0,0,0
mirror,toaster,s004,zoom,capped,0,2481.5578600406243,2481.5578600406243,0,0
mirror,nightstand,s004,zoom,capped,0,0,0,0,0
mirror,desk_speakers,s004,zoom,capped,0,0,0,0,0
mirror,bookshelf,s004,zoom,capped,0,0,0,0,0
corkboard,stack_of_books,s004,zoom,capped,2017.9122718053368,470.65162271805,2535.6290567951237,47.06516227173688,0.018912579409881242
corkboard,throw_pillow,s004,zoom,capped,2017.9122718053368,120.93749999999909,2126.7560218053386,-12.093749999997272,-0.005654324188364719
corkboard,lava_lamp,s004,zoom,capped,2017.9122718053368,738.0673174442245,2829.7863209939605,73.80673174439926,0.026780579955055634
corkboard,comfort_bed,s004,zoom,capped,2017.9122718053368,428.6249999999991,2403.6747718053375,-42.86249999999836,-0.017519659517947785
corkboard,sticky_notes,s004,zoom,capped,2017.9122718053368,3405.093179513173,5763.514769269426,340.50931795091674,0.06278977976467419
corkboard,calculator,s004,zoom,capped,2017.9122718053368,5552.726211980549,7642.555883932049,71.91740014616335,0.009499515833464981
corkboard,space_heater,s004,zoom,capped,2017.9122718053368,1311.75,3198.487271805334,-131.1750000000029,-0.03939588741799932
corkboard,desk_plant,s004,zoom,capped,2017.9122718053368,0,2017.9122718053368,0,0
corkboard,headset,s004,zoom,capped,2017.9122718053368,2421.4947261663365,4439.406997971673,0,0
corkboard,nes_console,s004,zoom,capped,2017.9122718053368,0,2017.9122718053368,0,0
corkboard,gameboy,s004,zoom,capped,2017.9122718053368,1210.7473630832246,3228.6596348884486,-1.127773430198431e-10,-3.493008113992036e-14
corkboard,red_rug,s004,zoom,capped,2017.9122718053368,0,2017.9122718053368,0,0
corkboard,second_monitor,s004,zoom,capped,2017.9122718053368,0,2017.9122718053368,0,0
corkboard,toaster,s004,zoom,capped,2017.9122718053368,2481.5578600406243,4849.6409178498,350.17078600383866,0.07782489398594516
corkboard,nightstand,s004,zoom,capped,2017.9122718053368,0,2017.9122718053368,0,0
corkboard,desk_speakers,s004,zoom,capped,2017.9122718053368,0,2017.9122718053368,0,0
corkboard,bookshelf,s004,zoom,capped,2017.9122718053368,0,2017.9122718053368,0,0
stack_of_books,throw_pillow,s004,zoom,capped,470.65162271805,120.93749999999909,591.5891227180482,-9.094947017729282e-13,-1.5373756325915287e-15
stack_of_books,lava_lamp,s004,zoom,capped,470.65162271805,738.0673174442245,1614.6559647565864,405.9370245943119,0.3358407079645939
stack_of_books,comfort_bed,s004,zoom,capped,470.65162271805,428.6249999999991,899.2766227180491,0,0
stack_of_books,sticky_notes,s004,zoom,capped,470.65162271805,3405.093179513173,3993.4077079107374,117.66290567951455,0.030358785648574523
stack_of_books,calculator,s004,zoom,capped,470.65162271805,5552.726211980549,6069.910075900423,46.532241201824036,0.00772527350580066
stack_of_books,space_heater,s004,zoom,capped,470.65162271805,1311.75,1782.401622718049,-9.094947017729282e-13,-5.102636185810952e-16
stack_of_books,desk_plant,s004,zoom,capped,470.65162271805,0,470.65162271805,0,0
stack_of_books,headset,s004,zoom,capped,470.65162271805,2421.4947261663365,2948.624543610562,56.47819472617539,0.019528124760339747
stack_of_books,nes_console,s004,zoom,capped,470.65162271805,0,470.65162271805,0,0
stack_of_books,gameboy,s004,zoom,capped,470.65162271805,1210.7473630832246,1709.638083164362,28.23909736308724,0.01679500083059098
stack_of_books,red_rug,s004,zoom,capped,470.65162271805,0,470.65162271805,0,0
stack_of_books,second_monitor,s004,zoom,capped,470.65162271805,0,470.65162271805,0,0
stack_of_books,toaster,s004,zoom,capped,470.65162271805,2481.5578600406243,3131.0570993915244,178.84761663285008,0.06058093698206233
stack_of_books,nightstand,s004,zoom,capped,470.65162271805,0,470.65162271805,0,0
stack_of_books,desk_speakers,s004,zoom,capped,470.65162271805,0,470.65162271805,0,0
stack_of_books,bookshelf,s004,zoom,capped,470.65162271805,0,470.65162271805,0,0
throw_pillow,lava_lamp,s004,zoom,capped,120.93749999999909,738.0673174442245,859.0048174442245,9.094947017729282e-13,1.0587771841360866e-15
throw_pillow,comfort_bed,s004,zoom,capped,120.93749999999909,428.6249999999991,549.5624999999991,9.094947017729282e-13,1.6549431625573638e-15
throw_pillow,sticky_notes,s004,zoom,capped,120.93749999999909,3405.093179513173,3526.0306795131746,2.7284841053187847e-12,7.738117881877017e-16
throw_pillow,calculator,s004,zoom,capped,120.93749999999909,5552.726211980549,5552.726211980549,-120.93749999999909,-0.021315591853748154
throw_pillow,space_heater,s004,zoom,capped,120.93749999999909,1311.75,1408.4999999999982,-24.18750000000091,-0.016882606988614702
throw_pillow,desk_plant,s004,zoom,capped,120.93749999999909,0,120.93749999999909,0,0
throw_pillow,headset,s004,zoom,capped,120.93749999999909,2421.4947261663365,2527.9197261663376,-14.512499999997999,-0.005708116759470519
throw_pillow,nes_console,s004,zoom,capped,120.93749999999909,0,120.93749999999909,0,0
throw_pillow,gameboy,s004,zoom,capped,120.93749999999909,1210.7473630832246,1324.4286130832243,-7.256249999999454,-0.005448924292192675
throw_pillow,red_rug,s004,zoom,capped,120.93749999999909,0,120.93749999999909,0,0
throw_pillow,second_monitor,s004,zoom,capped,120.93749999999909,0,120.93749999999909,0,0
throw_pillow,toaster,s004,zoom,capped,120.93749999999909,2481.5578600406243,2621.395360040624,18.900000000000546,0.007262260786395995
throw_pillow,nightstand,s004,zoom,capped,120.93749999999909,0,120.93749999999909,0,0
throw_pillow,desk_speakers,s004,zoom,capped,120.93749999999909,0,120.93749999999909,0,0
throw_pillow,bookshelf,s004,zoom,capped,120.93749999999909,0,120.93749999999909,0,0
lava_lamp,comfort_bed,s004,zoom,capped,738.0673174442245,428.6249999999991,1166.6923174442236,0,0
lava_lamp,sticky_notes,s004,zoom,capped,738.0673174442245,3405.093179513173,4327.677326318175,184.5168293607776,0.044535283993048486
lava_lamp,calculator,s004,zoom,capped,738.0673174442245,5552.726211980549,6318.662900204923,27.86937078014944,0.004430183672344719
lava_lamp,space_heater,s004,zoom,capped,738.0673174442245,1311.75,2049.8173174442236,-9.094947017729282e-13,-4.436954913167161e-16
lava_lamp,desk_plant,s004,zoom,capped,738.0673174442245,0,738.0673174442245,0,0
lava_lamp,headset,s004,zoom,capped,738.0673174442245,2421.4947261663365,3248.1301217038854,88.5680780933244,0.02803175784201852
lava_lamp,nes_console,s004,zoom,capped,738.0673174442245,0,738.0673174442245,0,0
lava_lamp,gameboy,s004,zoom,capped,738.0673174442245,1210.7473630832246,1993.0987195741109,44.284039046661746,0.022723576279031425
lava_lamp,red_rug,s004,zoom,capped,738.0673174442245,0,738.0673174442245,0,0
lava_lamp,second_monitor,s004,zoom,capped,738.0673174442245,0,738.0673174442245,0,0
lava_lamp,toaster,s004,zoom,capped,738.0673174442245,2481.5578600406243,3772.4269016227518,552.801724137903,0.17169754044778227
lava_lamp,nightstand,s004,zoom,capped,738.0673174442245,0,738.0673174442245,0,0
lava_lamp,desk_speakers,s004,zoom,capped,738.0673174442245,0,738.0673174442245,0,0
lava_lamp,bookshelf,s004,zoom,capped,738.0673174442245,0,738.0673174442245,0,0
comfort_bed,sticky_notes,s004,zoom,capped,428.6249999999991,3405.093179513173,3833.7181795131746,2.7284841053187847e-12,7.117070106768421e-16
comfort_bed,calculator,s004,zoom,capped,428.6249999999991,5552.726211980549,5882.859279866923,-98.4919321136249,-0.01646650207002511
comfort_bed,space_heater,s004,zoom,capped,428.6249999999991,1311.75,1654.6499999999996,-85.72499999999945,-0.049256625727213676
comfort_bed,desk_plant,s004,zoom,capped,428.6249999999991,0,428.6249999999991,0,0
comfort_bed,headset,s004,zoom,capped,428.6249999999991,2421.4947261663365,2798.684726166337,-51.43499999999858,-0.018046610297730626
comfort_bed,nes_console,s004,zoom,capped,428.6249999999991,0,428.6249999999991,0,0
comfort_bed,gameboy,s004,zoom,capped,428.6249999999991,1210.7473630832246,1613.654863083224,-25.717499999999745,-0.01568740609463
comfort_bed,red_rug,s004,zoom,capped,428.6249999999991,0,428.6249999999991,0,0
comfort_bed,second_monitor,s004,zoom,capped,428.6249999999991,0,428.6249999999991,0,0
comfort_bed,toaster,s004,zoom,capped,428.6249999999991,2481.5578600406243,2875.8928600406252,-34.289999999998145,-0.011782764743353442
comfort_bed,nightstand,s004,zoom,capped,428.6249999999991,0,428.6249999999991,0,0
comfort_bed,desk_speakers,s004,zoom,capped,428.6249999999991,0,428.6249999999991,0,0
comfort_bed,bookshelf,s004,zoom,capped,428.6249999999991,0,428.6249999999991,0,0
sticky_notes,calculator,s004,zoom,capped,3405.093179513173,5552.726211980549,9878.56978271355,920.7503912198281,0.10278733595523992
sticky_notes,space_heater,s004,zoom,capped,3405.093179513173,1311.75,4716.843179513175,1.8189894035458565e-12,3.856370318704543e-16
sticky_notes,desk_plant,s004,zoom,capped,3405.093179513173,0,3405.093179513173,0,0
sticky_notes,headset,s004,zoom,capped,3405.093179513173,2421.4947261663365,6235.199087220675,408.61118154116593,0.07012872510562643
sticky_notes,nes_console,s004,zoom,capped,3405.093179513173,0,3405.093179513173,0,0
sticky_notes,gameboy,s004,zoom,capped,3405.093179513173,1210.7473630832246,4820.146133366923,204.30559077052567,0.044261838961968204
sticky_notes,red_rug,s004,zoom,capped,3405.093179513173,0,3405.093179513173,0,0
sticky_notes,second_monitor,s004,zoom,capped,3405.093179513173,0,3405.093179513173,0,0
sticky_notes,toaster,s004,zoom,capped,3405.093179513173,2481.5578600406243,6634.559254563674,747.9082150098766,0.1270515629318784
sticky_notes,nightstand,s004,zoom,capped,3405.093179513173,0,3405.093179513173,0,0
sticky_notes,desk_speakers,s004,zoom,capped,3405.093179513173,0,3405.093179513173,0,0
sticky_notes,bookshelf,s004,zoom,capped,3405.093179513173,0,3405.093179513173,0,0
calculator,space_heater,s004,zoom,capped,5552.726211980549,1311.75,6490.5312825603,-373.94492942024954,-0.05447537698034478
calculator,desk_plant,s004,zoom,capped,5552.726211980549,0,5552.726211980549,0,0
calculator,headset,s004,zoom,capped,5552.726211980549,2421.4947261663365,8060.521818321675,86.3008801747892,0.010822484208074187
calculator,nes_console,s004,zoom,capped,5552.726211980549,0,5552.726211980549,0,0
calculator,gameboy,s004,zoom,capped,5552.726211980549,1210.7473630832246,6806.624015151672,43.15044008789846,0.006379922921114035
calculator,red_rug,s004,zoom,capped,5552.726211980549,0,5552.726211980549,0,0
calculator,second_monitor,s004,zoom,capped,5552.726211980549,0,5552.726211980549,0,0
calculator,toaster,s004,zoom,capped,5552.726211980549,2481.5578600406243,8650.9065088143,616.6224367931263,0.07674889651219459
calculator,nightstand,s004,zoom,capped,5552.726211980549,0,5552.726211980549,0,0
calculator,desk_speakers,s004,zoom,capped,5552.726211980549,0,5552.726211980549,0,0
calculator,bookshelf,s004,zoom,capped,5552.726211980549,0,5552.726211980549,0,0
space_heater,desk_plant,s004,zoom,capped,1311.75,0,1311.75,0,0
space_heater,headset,s004,zoom,capped,1311.75,2421.4947261663365,3575.8347261663366,-157.40999999999985,-0.04216439358949928
space_heater,nes_console,s004,zoom,capped,1311.75,0,1311.75,0,0
space_heater,gameboy,s004,zoom,capped,1311.75,1210.7473630832246,2443.7923630832247,-78.70499999999993,-0.031201221912795004
space_heater,red_rug,s004,zoom,capped,1311.75,0,1311.75,0,0
space_heater,second_monitor,s004,zoom,capped,1311.75,0,1311.75,0,0
space_heater,toaster,s004,zoom,capped,1311.75,2481.5578600406243,3895.3228600406237,102.01499999999942,0.026893414340197236
space_heater,nightstand,s004,zoom,capped,1311.75,0,1311.75,0,0
space_heater,desk_speakers,s004,zoom,capped,1311.75,0,1311.75,0,0
space_heater,bookshelf,s004,zoom,capped,1311.75,0,1311.75,0,0
desk_plant,headset,s004,zoom,capped,0,2421.4947261663365,2421.4947261663365,0,0
desk_plant,nes_console,s004,zoom,capped,0,0,0,0,0
desk_plant,gameboy,s004,zoom,capped,0,1210.7473630832246,1210.7473630832246,0,0
desk_plant,red_rug,s004,zoom,capped,0,0,0,0,0
desk_plant,second_monitor,s004,zoom,capped,0,0,0,0,0
desk_plant,toaster,s004,zoom,capped,0,2481.5578600406243,2481.5578600406243,0,0
desk_plant,nightstand,s004,zoom,capped,0,0,0,0,0
desk_plant,desk_speakers,s004,zoom,capped,0,0,0,0,0
desk_plant,bookshelf,s004,zoom,capped,0,0,0,0,0
headset,nes_console,s004,zoom,capped,2421.4947261663365,0,2421.4947261663365,0,0
headset,gameboy,s004,zoom,capped,2421.4947261663365,1210.7473630832246,3632.242089249561,0,0
headset,red_rug,s004,zoom,capped,2421.4947261663365,0,2421.4947261663365,0,0
headset,second_monitor,s004,zoom,capped,2421.4947261663365,0,2421.4947261663365,0,0
headset,toaster,s004,zoom,capped,2421.4947261663365,2481.5578600406243,5323.257529412174,420.20494320521357,0.08570272005389347
headset,nightstand,s004,zoom,capped,2421.4947261663365,0,2421.4947261663365,0,0
headset,desk_speakers,s004,zoom,capped,2421.4947261663365,0,2421.4947261663365,0,0
headset,bookshelf,s004,zoom,capped,2421.4947261663365,0,2421.4947261663365,0,0
nes_console,gameboy,s004,zoom,capped,0,1210.7473630832246,1210.7473630832246,0,0
nes_console,red_rug,s004,zoom,capped,0,0,0,0,0
nes_console,second_monitor,s004,zoom,capped,0,0,0,0,0
nes_console,toaster,s004,zoom,capped,0,2481.5578600406243,2481.5578600406243,0,0
nes_console,nightstand,s004,zoom,capped,0,0,0,0,0
nes_console,desk_speakers,s004,zoom,capped,0,0,0,0,0
nes_console,bookshelf,s004,zoom,capped,0,0,0,0,0
gameboy,red_rug,s004,zoom,capped,1210.7473630832246,0,1210.7473630832246,0,0
gameboy,second_monitor,s004,zoom,capped,1210.7473630832246,0,1210.7473630832246,0,0
gameboy,toaster,s004,zoom,capped,1210.7473630832246,2481.5578600406243,3902.4076947261747,210.10247160232575,0.056902790778648044
gameboy,nightstand,s004,zoom,capped,1210.7473630832246,0,1210.7473630832246,0,0
gameboy,desk_speakers,s004,zoom,capped,1210.7473630832246,0,1210.7473630832246,0,0
gameboy,bookshelf,s004,zoom,capped,1210.7473630832246,0,1210.7473630832246,0,0
red_rug,second_monitor,s004,zoom,capped,0,0,0,0,0
red_rug,toaster,s004,zoom,capped,0,2481.5578600406243,2481.5578600406243,0,0
red_rug,nightstand,s004,zoom,capped,0,0,0,0,0
red_rug,desk_speakers,s004,zoom,capped,0,0,0,0,0
red_rug,bookshelf,s004,zoom,capped,0,0,0,0,0
second_monitor,toaster,s004,zoom,capped,0,2481.5578600406243,2481.5578600406243,0,0
second_monitor,nightstand,s004,zoom,capped,0,0,0,0,0
second_monitor,desk_speakers,s004,zoom,capped,0,0,0,0,0
second_monitor,bookshelf,s004,zoom,capped,0,0,0,0,0
toaster,nightstand,s004,zoom,capped,2481.5578600406243,0,2481.5578600406243,0,0
toaster,desk_speakers,s004,zoom,capped,2481.5578600406243,0,2481.5578600406243,0,0
toaster,bookshelf,s004,zoom,capped,2481.5578600406243,0,2481.5578600406243,0,0
nightstand,desk_speakers,s004,zoom,capped,0,0,0,0,0
nightstand,bookshelf,s004,zoom,capped,0,0,0,0,0
desk_speakers,bookshelf,s004,zoom,capped,0,0,0,0,0
wall_hanger,mirror,s004,mtt,naked,0,0,0,0,0
wall_hanger,corkboard,s004,mtt,naked,0,435.3806054858674,435.3806054858674,0,0
wall_hanger,stack_of_books,s004,mtt,naked,0,0,0,0,0
wall_hanger,throw_pillow,s004,mtt,naked,0,0,0,0,0
wall_hanger,lava_lamp,s004,mtt,naked,0,0,0,0,0
wall_hanger,comfort_bed,s004,mtt,naked,0,0,0,0,0
wall_hanger,sticky_notes,s004,mtt,naked,0,0,0,0,0
wall_hanger,calculator,s004,mtt,naked,0,0,0,0,0
wall_hanger,space_heater,s004,mtt,naked,0,0,0,0,0
wall_hanger,desk_plant,s004,mtt,naked,0,0,0,0,0
wall_hanger,headset,s004,mtt,naked,0,0,0,0,0
wall_hanger,nes_console,s004,mtt,naked,0,0,0,0,0
wall_hanger,gameboy,s004,mtt,naked,0,0,0,0,0
wall_hanger,red_rug,s004,mtt,naked,0,0,0,0,0
wall_hanger,second_monitor,s004,mtt,naked,0,0,0,0,0
wall_hanger,toaster,s004,mtt,naked,0,0,0,0,0
wall_hanger,nightstand,s004,mtt,naked,0,0,0,0,0
